transaction_id,card_id,timestamp,amount,merchant,transaction_type,location,is_fraud
5081,4401443786566538,2025-06-02 23:41:07,649.52,Walmart,pos,Shirvan,0
5082,3514956634605923,2025-02-10 11:21:12,4044.56,Walmart,pos,Baku,1
5083,675953834289,2025-05-06 06:10:23,4616.04,McDonalds,pos,Shirvan,0
5084,4455846977454,2025-01-19 12:05:06,1140.8,Walmart,pos,Shirvan,0
5085,6543025426043582,2025-05-25 12:45:57,1470.75,Amazon,online,Sumqayit,0
5086,4364433205513579779,2025-01-04 03:59:01,550.32,Starbucks,atm,Sumqayit,1
5087,180080579514302,2025-05-25 10:44:47,1445.16,Walmart,pos,Sheki,0
5088,6011711866375948,2025-03-16 03:21:10,4509.07,Walmart,pos,Ganja,0
5089,572520265115,2025-01-12 08:06:17,2703.6,Amazon,atm,Ganja,0
5090,4477487884587078085,2025-01-02 09:39:48,3018.58,Starbucks,atm,Shirvan,1
5091,580045126720,2025-04-13 01:40:30,3997.62,Uber,atm,Ganja,0
5092,4889556524330,2025-03-12 05:00:22,2810.43,McDonalds,pos,Ganja,1
5093,4527054793593362,2025-01-26 00:24:07,2297.93,Starbucks,atm,Sheki,0
5094,180089654255715,2025-02-07 06:05:25,2441.42,AliExpress,pos,Baku,0
5095,6011225165559763,2025-03-04 19:16:13,3379.47,Amazon,atm,Baku,0
5096,3557981156436422,2025-04-15 21:49:02,4407.1,Walmart,pos,Ganja,0
5097,574733199008,2025-06-02 06:23:53,2209.39,Amazon,online,Sheki,0
5098,3542298273885789,2025-04-21 03:23:44,3270.59,Walmart,online,Shirvan,1
5099,4376409206928864,2025-01-19 12:13:09,2089.39,McDonalds,online,Ganja,0
5100,2704095988644410,2025-05-29 16:27:22,1737.42,Walmart,online,Baku,0
5101,639027359004,2025-03-20 16:18:54,3060.78,Uber,online,Sumqayit,1
5102,4288649083112895,2025-01-10 18:08:13,647.61,Starbucks,pos,Shirvan,0
5103,4833286236684189,2025-02-25 13:23:28,3451.15,AliExpress,atm,Sumqayit,0
5104,4475511417993247,2025-06-07 23:56:43,2037.75,AliExpress,online,Sumqayit,0
5105,3507325748510511,2025-03-22 00:27:13,2366.67,Starbucks,online,Sheki,0
5106,38829669228361,2025-05-31 11:23:22,3654.85,AliExpress,atm,Baku,0
5107,36889729742753,2025-04-17 06:00:36,595.74,Amazon,pos,Baku,0
5108,4501229347169,2025-02-02 17:10:28,1980.1,Starbucks,atm,Shirvan,1
5109,587679930194,2025-02-17 04:19:50,232.6,Starbucks,online,Ganja,0
5110,2720021412137235,2025-01-27 15:39:02,1236.18,Uber,atm,Sumqayit,0
5111,344823572435972,2025-04-23 13:13:29,2065.0,AliExpress,atm,Sheki,0
5112,3502693024693789,2025-04-09 14:28:41,725.01,Uber,atm,Sumqayit,0
5113,502045343873,2025-03-13 12:14:03,3822.88,Uber,atm,Shirvan,1
5114,30235299087961,2025-03-18 02:58:25,4819.36,Uber,online,Ganja,1
5115,502032663622,2025-06-10 23:50:21,121.63,AliExpress,online,Shirvan,0
5116,342940714624859,2025-01-27 04:41:39,4123.57,Uber,atm,Sheki,0
5117,501851447455,2025-01-03 22:45:34,2227.88,AliExpress,atm,Baku,0
5118,30253979332862,2025-05-11 21:48:06,3487.24,Uber,atm,Sumqayit,0
5119,4848417014488807492,2025-01-03 10:17:14,4511.45,McDonalds,online,Ganja,0
5120,2477166860501138,2025-04-12 05:16:35,2590.82,Amazon,pos,Baku,0
5121,4993403276064745,2025-04-07 20:15:37,2091.51,AliExpress,online,Sheki,0
5122,6540880278697049,2025-04-25 23:14:47,1547.65,Uber,atm,Baku,0
5123,4467670827846,2025-05-27 19:09:50,2047.76,Starbucks,pos,Sumqayit,0
5124,2711309771076628,2025-05-13 05:58:47,591.12,Walmart,atm,Baku,0
5125,4881838120600406121,2025-06-13 16:02:47,2396.19,Walmart,online,Sumqayit,0
5126,4834954466431915,2025-01-11 15:19:35,3670.89,AliExpress,atm,Sumqayit,0
5127,377918928312923,2025-04-22 04:05:33,734.86,AliExpress,pos,Baku,0
5128,2292521157913755,2025-05-18 14:28:00,4519.55,Starbucks,online,Sumqayit,0
5129,4418909719165920,2025-06-09 00:22:02,3705.82,McDonalds,pos,Sheki,0
5130,30479090617846,2025-01-26 12:27:57,157.76,AliExpress,online,Ganja,0
5131,2716939301326955,2025-04-07 06:10:17,3426.76,AliExpress,atm,Ganja,0
5132,3514608173554166,2025-02-01 06:06:31,1130.65,Starbucks,online,Sheki,0
5133,6538259130442874,2025-03-08 15:39:58,1764.68,AliExpress,online,Sheki,0
5134,4400261400783706,2025-06-07 17:24:23,125.66,AliExpress,pos,Sheki,0
5135,3510152344785189,2025-04-06 23:59:40,2880.13,Walmart,online,Sumqayit,0
5136,4324727129725510,2025-01-24 01:06:21,3689.38,McDonalds,pos,Baku,0
5137,4764205364115362121,2025-04-23 09:24:48,2625.48,Starbucks,online,Shirvan,0
5138,676248865211,2025-01-31 23:39:40,4180.59,Walmart,atm,Sumqayit,0
5139,3535641594379645,2025-05-30 00:22:19,2951.47,McDonalds,atm,Baku,0
5140,180043146085875,2025-04-28 07:50:01,1352.99,Starbucks,pos,Shirvan,0
5141,4089168876856403,2025-01-05 03:21:18,4758.74,McDonalds,atm,Shirvan,0
5142,4008164058621630,2025-03-24 19:17:18,1558.26,Amazon,pos,Shirvan,0
5143,3574565486922034,2025-01-13 05:47:08,1584.19,Walmart,pos,Baku,0
5144,6011199455840037,2025-03-22 20:43:27,2048.7,Starbucks,atm,Baku,0
5145,4183763383932,2025-04-09 12:15:39,3828.51,Uber,pos,Ganja,0
5146,3575176173300184,2025-03-23 03:46:04,3246.41,Uber,online,Shirvan,0
5147,4217976983114769741,2025-01-27 07:02:24,4448.6,Uber,pos,Shirvan,0
5148,342971243520219,2025-01-12 05:20:50,2059.95,McDonalds,pos,Baku,0
5149,3574615235656704,2025-04-07 12:10:10,1346.76,Starbucks,pos,Shirvan,0
5150,4875268162616057515,2025-01-30 04:25:13,3503.73,McDonalds,online,Shirvan,0
5151,4562404377423944387,2025-03-15 00:46:31,1369.82,Uber,online,Baku,0
5152,3572730996780486,2025-04-11 22:39:47,1636.72,Starbucks,online,Baku,0
5153,30322366277095,2025-03-06 07:31:04,4097.36,McDonalds,atm,Shirvan,0
5154,4127312237438683,2025-03-23 02:22:00,3678.17,McDonalds,atm,Shirvan,0
5155,30490475007446,2025-06-08 07:37:35,183.08,Uber,atm,Ganja,0
5156,4788967051512655,2025-05-30 12:00:50,2425.05,McDonalds,online,Sumqayit,1
5157,30205080222333,2025-05-31 07:55:36,3590.95,Starbucks,online,Sheki,0
5158,213122529163763,2025-02-19 22:46:47,1465.02,Starbucks,pos,Shirvan,0
5159,5347577722316500,2025-05-22 01:51:44,1305.61,Uber,atm,Ganja,0
5160,564006772623,2025-02-09 14:56:57,833.86,Walmart,pos,Sumqayit,0
5161,4415423818568268,2025-01-02 02:27:18,4731.79,Walmart,pos,Ganja,0
5162,347574047026840,2025-01-16 23:20:19,3791.52,AliExpress,pos,Ganja,0
5163,3504303963334985,2025-01-17 16:16:01,4014.71,AliExpress,pos,Ganja,0
5164,213150745112371,2025-04-20 18:17:16,1494.9,Walmart,pos,Baku,0
5165,373821760744936,2025-03-27 08:40:17,3199.72,Uber,atm,Sheki,0
5166,630465789984,2025-04-12 12:38:30,4520.78,Starbucks,online,Baku,0
5167,4290689021977328,2025-04-11 02:52:38,4748.2,Walmart,pos,Ganja,1
5168,4158385726785451565,2025-06-10 06:20:58,3526.82,Walmart,pos,Ganja,0
5169,378391962691751,2025-01-18 18:10:35,3541.88,AliExpress,online,Ganja,0
5170,4352360727391,2025-03-11 04:04:48,1950.08,McDonalds,atm,Sumqayit,0
5171,38347069429059,2025-04-23 22:20:16,1795.09,Starbucks,atm,Ganja,0
5172,2704626555890828,2025-02-21 01:06:12,2908.84,AliExpress,online,Shirvan,0
5173,2242109925271929,2025-01-28 15:31:02,1122.42,Uber,atm,Shirvan,1
5174,180016375376223,2025-04-25 01:25:19,68.2,Starbucks,atm,Baku,0
5175,503800899646,2025-03-19 02:31:59,3954.0,Amazon,online,Sheki,1
5176,4989914364769447,2025-06-05 02:10:28,1577.68,Amazon,atm,Sumqayit,0
5177,4036278624001491770,2025-03-07 15:30:19,252.96,Starbucks,atm,Shirvan,0
5178,4005574347358832877,2025-04-16 18:15:34,1840.25,Uber,online,Baku,0
5179,4350250189429895827,2025-06-13 20:28:01,1968.7,Walmart,atm,Ganja,0
5180,4792982243488825,2025-01-22 05:33:06,1263.73,Uber,pos,Baku,0
5181,4387361431118752,2025-01-10 21:42:09,4823.05,Starbucks,pos,Sheki,0
5182,2270135935205248,2025-01-04 17:42:11,788.36,McDonalds,pos,Baku,0
5183,3529733878099409,2025-03-13 09:06:11,4960.53,Walmart,online,Baku,1
5184,3523881123050531,2025-02-05 04:15:23,224.68,Uber,atm,Baku,0
5185,4815071390709,2025-04-11 22:52:36,1812.19,Amazon,atm,Sumqayit,0
5186,060430720874,2025-04-01 23:43:54,3497.75,McDonalds,pos,Baku,0
5187,4954475051205073557,2025-04-08 10:45:15,3836.04,McDonalds,online,Sheki,0
5188,503825553475,2025-03-19 00:45:58,3372.81,Starbucks,online,Ganja,0
5189,4300231457523169764,2025-01-30 06:21:21,355.17,Amazon,online,Ganja,0
5190,213164423535365,2025-01-02 06:46:22,1814.87,Uber,atm,Ganja,0
5191,4595289002380422348,2025-01-25 06:35:14,1318.65,Starbucks,atm,Ganja,0
5192,675966393513,2025-01-24 06:10:11,3752.6,Amazon,atm,Shirvan,1
5193,38814541887097,2025-03-05 22:44:07,1162.85,Starbucks,atm,Sumqayit,0
5194,3536309617905957,2025-03-12 06:08:46,2762.06,McDonalds,atm,Baku,0
5195,6011491781493825,2025-05-04 00:39:14,1902.34,AliExpress,pos,Shirvan,0
5196,38988082432644,2025-02-18 14:02:59,277.75,Starbucks,atm,Ganja,0
5197,060467110338,2025-03-22 08:22:06,1713.73,Uber,atm,Sumqayit,0
5198,6011336422168866,2025-03-09 20:15:20,4925.01,Starbucks,atm,Sumqayit,0
5199,30592282449057,2025-05-21 17:36:21,1169.32,Starbucks,online,Ganja,0
5200,38438322058064,2025-06-10 17:20:46,3911.29,AliExpress,pos,Baku,0
5201,6565521003842506,2025-04-17 01:20:04,3586.4,McDonalds,online,Sumqayit,1
5202,30068283923457,2025-05-03 08:53:10,2365.62,Amazon,pos,Baku,0
5203,4802006725694169,2025-01-13 15:21:21,1451.76,Starbucks,pos,Baku,0
5204,3557279206125370,2025-01-09 12:21:20,1482.25,Amazon,online,Shirvan,0
5205,2272919517471213,2025-01-07 06:28:14,4084.66,Starbucks,atm,Sheki,0
5206,4840058864826858,2025-05-11 03:25:43,2854.83,Amazon,atm,Shirvan,0
5207,4471541560425865,2025-02-05 13:00:21,630.61,McDonalds,atm,Ganja,0
5208,3574866468641752,2025-01-30 22:22:44,3231.49,McDonalds,atm,Sheki,0
5209,4581379531868350176,2025-02-10 05:32:05,2310.63,Amazon,atm,Baku,0
5210,4081295368838751,2025-03-31 23:52:59,2060.1,Amazon,online,Baku,0
5211,6507761282165440,2025-02-06 14:49:11,191.18,Uber,atm,Sheki,0
5212,6011968920237205,2025-05-09 03:12:18,1382.91,Starbucks,online,Sumqayit,0
5213,6588099144968467,2025-01-24 11:28:13,2750.44,Uber,atm,Sheki,0
5214,4801429079128137811,2025-03-07 11:16:16,978.93,Amazon,online,Ganja,0
5215,30116901454759,2025-02-23 02:24:43,4820.38,Uber,atm,Sheki,0
5216,378940914456067,2025-05-27 07:39:51,3543.43,McDonalds,atm,Ganja,0
5217,3521892400775718,2025-03-31 05:16:46,4175.71,Starbucks,atm,Sumqayit,0
5218,4028704143962,2025-01-08 08:23:23,4142.57,Amazon,online,Sheki,0
5219,348865334358055,2025-06-13 23:21:09,3502.54,McDonalds,online,Sheki,0
5220,213117426765835,2025-04-22 23:05:01,134.91,Starbucks,atm,Baku,0
5221,4081271301026,2025-02-15 12:32:26,2872.77,AliExpress,online,Sumqayit,0
5222,4400320976400861,2025-05-05 22:25:44,2035.47,Amazon,online,Sumqayit,0
5223,4683303021512,2025-04-22 21:52:24,277.09,Amazon,online,Ganja,0
5224,213122312996361,2025-01-13 23:37:25,2844.6,Amazon,atm,Sheki,0
5225,4226100823707904901,2025-05-13 08:05:25,2702.34,Uber,atm,Shirvan,0
5226,4650679534060414972,2025-03-07 21:07:07,4456.47,Walmart,online,Baku,1
5227,6551004412458525,2025-01-04 17:09:21,4949.79,Walmart,atm,Sheki,0
5228,4747135630315525,2025-04-20 01:44:19,711.52,Starbucks,pos,Ganja,0
5229,4592986709683,2025-01-26 07:40:37,4286.78,Starbucks,atm,Sumqayit,0
5230,676194861230,2025-06-06 13:02:37,4460.88,McDonalds,atm,Baku,0
5231,6011287032594621,2025-03-24 20:45:15,354.71,AliExpress,pos,Sheki,0
5232,372168362373743,2025-04-01 00:27:38,1864.4,Amazon,pos,Baku,0
5233,3544104690297293,2025-02-11 16:52:28,4465.66,AliExpress,atm,Ganja,0
5234,4096352894930777,2025-02-10 03:56:00,1409.44,AliExpress,online,Sumqayit,0
5235,346624972051619,2025-05-01 14:57:32,3526.7,Walmart,pos,Ganja,0
5236,3565388920941960,2025-04-02 02:14:23,1755.84,Uber,online,Ganja,0
5237,4153010211436916,2025-01-16 07:31:54,1449.38,McDonalds,pos,Baku,0
5238,4998317097953495,2025-04-24 09:29:35,2373.65,Amazon,pos,Sheki,0
5239,6575083468921232,2025-04-15 18:18:19,401.04,Starbucks,atm,Ganja,0
5240,4925879391166759,2025-02-06 21:08:50,5.61,Amazon,pos,Shirvan,0
5241,180023599457573,2025-03-30 00:21:28,819.78,Uber,pos,Baku,0
5242,4483415401406168,2025-04-02 03:49:26,3448.98,Amazon,pos,Baku,0
5243,4240526959359741444,2025-01-01 14:33:22,4292.35,Starbucks,pos,Ganja,0
5244,3525629225331319,2025-02-09 00:39:34,258.27,McDonalds,online,Sumqayit,0
5245,3579350680556655,2025-02-16 23:01:41,697.02,Uber,online,Ganja,0
5246,3534891249350035,2025-04-14 16:06:31,4782.53,Uber,atm,Ganja,0
5247,4082462146022,2025-01-17 04:53:09,367.77,McDonalds,online,Sumqayit,0
5248,4448246068528615667,2025-05-22 18:37:02,2722.29,Walmart,atm,Sumqayit,0
5249,371652948809495,2025-04-26 11:35:16,3418.77,Starbucks,pos,Shirvan,0
5250,4236974234656,2025-01-09 08:58:19,139.94,Starbucks,pos,Shirvan,0
5251,4308142115309305678,2025-02-25 08:16:33,4268.22,Amazon,pos,Sheki,0
5252,180000216328148,2025-02-14 10:57:11,2227.9,Uber,pos,Ganja,0
5253,30490192696489,2025-06-08 01:59:36,4607.92,Amazon,pos,Shirvan,0
5254,213161509677574,2025-01-15 17:42:46,658.51,Amazon,atm,Sheki,0
5255,4313856878427714,2025-01-07 23:27:42,1728.51,Amazon,online,Sumqayit,0
5256,3513936362199266,2025-02-16 11:09:28,423.05,Amazon,online,Sheki,0
5257,6011033004434887,2025-01-03 21:20:22,3201.65,Uber,atm,Sumqayit,0
5258,2233268788665360,2025-03-30 04:52:20,3313.59,Uber,pos,Baku,0
5259,503892512164,2025-02-26 09:11:35,586.49,Uber,pos,Baku,0
5260,6533515537425688,2025-06-02 11:22:14,3359.08,Uber,pos,Sheki,0
5261,4280375528469324215,2025-02-27 04:44:22,3863.47,McDonalds,pos,Sheki,0
5262,6541227482284363,2025-02-22 01:57:14,4684.81,Starbucks,pos,Baku,0
5263,4040571047249317,2025-02-14 22:39:12,1794.97,AliExpress,pos,Sumqayit,0
5264,4514789584099716,2025-01-14 17:18:16,156.81,Uber,pos,Baku,0
5265,060474896374,2025-04-18 20:07:41,1977.97,AliExpress,atm,Ganja,0
5266,3574319105921310,2025-01-19 19:37:02,3378.91,AliExpress,pos,Shirvan,0
5267,342939479475010,2025-06-11 10:26:42,2927.3,Starbucks,pos,Ganja,0
5268,3543096306484110,2025-05-05 20:30:58,2993.21,Starbucks,atm,Shirvan,0
5269,3545627227115710,2025-01-28 06:16:46,411.2,Amazon,online,Baku,0
5270,3597910599495184,2025-05-17 09:51:26,3037.19,McDonalds,atm,Sheki,0
5271,3537435388273843,2025-02-15 22:39:56,2743.64,McDonalds,online,Sheki,0
5272,180002715470553,2025-06-12 22:35:45,2535.56,Walmart,atm,Shirvan,0
5273,373865091829320,2025-02-25 03:18:46,182.18,McDonalds,online,Shirvan,0
5274,374421528720135,2025-06-13 10:00:16,3595.18,Amazon,atm,Shirvan,0
5275,503877745011,2025-03-17 01:37:38,1709.97,Amazon,online,Baku,0
5276,5331891372116278,2025-03-05 05:57:58,4670.08,Walmart,pos,Ganja,0
5277,584711515810,2025-02-14 23:11:42,812.86,Amazon,online,Shirvan,0
5278,3557650842380324,2025-01-03 16:51:11,1676.86,Walmart,online,Shirvan,0
5279,349533480791938,2025-03-16 23:56:23,4197.07,Starbucks,pos,Shirvan,0
5280,6532245161437293,2025-05-12 23:15:01,3344.19,AliExpress,online,Shirvan,1
5281,340073746902796,2025-03-06 04:09:06,3523.37,Uber,pos,Shirvan,0
5282,4894830172308752,2025-01-02 09:20:52,2577.21,Walmart,pos,Sheki,0
5283,180028437166112,2025-01-29 14:34:14,2909.95,AliExpress,online,Shirvan,0
5284,2677676720188346,2025-03-24 05:05:39,1478.58,AliExpress,pos,Baku,0
5285,2715025672605796,2025-03-21 22:48:42,3730.24,Walmart,pos,Ganja,0
5286,567693098251,2025-01-10 03:07:36,2493.78,McDonalds,online,Shirvan,0
5287,6011631732403643,2025-02-10 16:38:35,4428.04,Walmart,atm,Baku,0
5288,4484958262521061,2025-03-17 01:31:15,502.65,Amazon,online,Baku,0
5289,3532834071838687,2025-01-08 05:31:29,1803.79,McDonalds,pos,Sheki,0
5290,3555500111133866,2025-02-28 00:02:25,2661.18,McDonalds,online,Baku,0
5291,676214531102,2025-05-18 18:30:44,449.1,McDonalds,online,Shirvan,0
5292,213118279002532,2025-03-29 02:25:32,1031.81,AliExpress,pos,Baku,0
5293,6011453224694856,2025-03-18 19:05:16,4372.76,Starbucks,pos,Baku,0
5294,4187318054104818,2025-03-29 22:19:03,1254.85,Walmart,pos,Ganja,0
5295,180044267302297,2025-05-27 10:29:23,1921.86,Walmart,pos,Shirvan,0
5296,4069805932168924530,2025-02-28 13:51:06,4859.65,McDonalds,atm,Shirvan,1
5297,6011584845663464,2025-01-10 03:49:28,198.4,AliExpress,atm,Shirvan,0
5298,6011380038931887,2025-01-18 05:47:43,2920.43,McDonalds,pos,Sumqayit,0
5299,349621622864133,2025-04-03 10:47:33,4136.9,Starbucks,atm,Ganja,0
5300,568389248598,2025-03-28 06:19:20,1447.12,Starbucks,atm,Baku,0
5301,341646773961014,2025-02-03 14:06:41,3476.11,Uber,atm,Sheki,0
5302,3586775764616937,2025-04-02 03:29:12,2058.74,Amazon,pos,Baku,0
5303,30131284119408,2025-06-06 18:02:56,2846.44,McDonalds,atm,Sumqayit,0
5304,3521106094229670,2025-01-22 04:46:36,2921.64,Uber,atm,Sumqayit,0
5305,3571409742948983,2025-02-24 06:25:15,2600.8,Starbucks,pos,Ganja,0
5306,6011906611773419,2025-01-24 20:05:47,827.12,AliExpress,pos,Sumqayit,0
5307,5504603473870336,2025-04-25 14:18:00,2743.59,Walmart,online,Sheki,0
5308,30339139787325,2025-04-11 08:12:57,3812.77,AliExpress,pos,Ganja,0
5309,180056792560827,2025-06-04 11:49:31,1497.97,McDonalds,atm,Baku,0
5310,2398540242443530,2025-02-10 02:31:06,574.41,Uber,pos,Sumqayit,0
5311,180085233171951,2025-02-14 11:56:59,4355.33,Amazon,pos,Sheki,0
5312,4231708857289795127,2025-02-02 12:20:42,3620.13,AliExpress,atm,Sumqayit,0
5313,378230200463039,2025-01-23 02:13:26,4573.45,Amazon,online,Sheki,1
5314,4051612082502,2025-04-18 23:57:47,2041.12,Amazon,online,Shirvan,0
5315,3519017339779912,2025-05-28 06:36:27,1375.83,Uber,atm,Sumqayit,0
5316,5482321654382601,2025-03-14 03:15:32,3603.76,Starbucks,atm,Ganja,0
5317,4113132183559563,2025-01-07 07:07:42,531.0,Uber,online,Baku,0
5318,213153136358280,2025-05-21 12:28:29,1776.05,McDonalds,online,Baku,0
5319,3546724420544413,2025-05-24 13:29:53,1532.56,Starbucks,online,Sheki,0
5320,2601821690563182,2025-05-18 13:00:46,4627.39,Starbucks,pos,Sheki,0
5321,2274115838349448,2025-06-09 14:46:11,1470.84,Uber,atm,Ganja,0
5322,349744138771103,2025-05-29 20:27:34,2480.61,AliExpress,atm,Baku,0
5323,3542096127170717,2025-05-14 06:42:00,4227.12,Starbucks,pos,Sumqayit,0
5324,4521912222963231,2025-06-05 07:03:27,2356.59,Amazon,pos,Baku,0
5325,4846312808872146,2025-02-07 02:01:23,4429.63,AliExpress,online,Ganja,0
5326,4627079588841719061,2025-01-23 09:53:11,528.51,McDonalds,atm,Ganja,0
5327,4718265739063,2025-05-27 17:11:15,231.98,Starbucks,pos,Shirvan,0
5328,4098782290183,2025-06-08 17:53:54,4036.29,McDonalds,atm,Baku,0
5329,3568262991149380,2025-03-09 17:20:52,3155.68,McDonalds,atm,Sumqayit,0
5330,2560289232763604,2025-05-09 19:12:18,3102.59,AliExpress,pos,Ganja,0
5331,3519267620233877,2025-01-29 05:27:23,4747.91,AliExpress,atm,Ganja,0
5332,30223107610331,2025-04-07 01:44:28,421.31,AliExpress,pos,Sheki,0
5333,4311374473035991,2025-01-15 03:34:36,1160.82,Uber,online,Sheki,0
5334,4809792182806890,2025-05-28 03:12:06,1168.68,Uber,atm,Sumqayit,0
5335,4625608469813,2025-04-09 14:31:34,3296.34,Starbucks,pos,Shirvan,0
5336,347518735171368,2025-02-06 11:36:23,2937.19,AliExpress,online,Shirvan,0
5337,2719050705358318,2025-04-25 17:41:45,3970.71,McDonalds,atm,Ganja,0
5338,4825561782471,2025-01-25 22:48:06,4502.59,Uber,online,Ganja,0
5339,3556182546366046,2025-05-21 21:11:02,4116.94,AliExpress,atm,Shirvan,1
5340,676133494671,2025-03-05 03:54:54,3543.28,Amazon,atm,Shirvan,0
5341,4706452229385259,2025-04-26 03:01:56,139.45,McDonalds,pos,Ganja,0
5342,379862160594509,2025-02-03 12:06:40,3883.83,McDonalds,pos,Sheki,0
5343,3541861617656413,2025-01-01 11:10:22,1736.87,Amazon,atm,Baku,0
5344,343890383104122,2025-06-02 05:47:18,917.15,Amazon,online,Baku,0
5345,4366047331897889643,2025-03-02 12:49:27,699.52,Uber,pos,Baku,0
5346,180065893802285,2025-02-23 00:14:08,1857.43,AliExpress,online,Ganja,0
5347,30543970036854,2025-02-18 16:49:23,1607.75,Amazon,atm,Ganja,0
5348,213140137098783,2025-05-10 23:48:41,1370.32,Starbucks,pos,Sheki,0
5349,2403422988685876,2025-02-14 03:34:41,2864.2,Walmart,pos,Sumqayit,0
5350,30500540538991,2025-05-11 11:26:39,216.64,Starbucks,atm,Sumqayit,0
5351,377802027684046,2025-02-16 08:11:02,1244.89,Amazon,online,Shirvan,0
5352,4052896326458,2025-05-03 00:50:53,1841.29,McDonalds,atm,Ganja,0
5353,6011456005932577,2025-01-22 12:45:22,3626.91,Uber,pos,Sheki,0
5354,4462803512978396,2025-01-29 22:21:46,1547.21,Uber,atm,Ganja,0
5355,3540728790992942,2025-02-17 11:54:39,3096.35,McDonalds,atm,Shirvan,0
5356,372756798915259,2025-03-25 23:25:14,2728.96,Uber,atm,Ganja,0
5357,3585167441647587,2025-03-15 09:24:30,586.29,McDonalds,pos,Sumqayit,0
5358,213100337998281,2025-06-13 10:27:50,1728.08,Starbucks,atm,Sheki,0
5359,3506048112380144,2025-02-12 07:11:15,3434.52,Amazon,atm,Shirvan,0
5360,3579912006222344,2025-02-18 06:40:14,4081.17,AliExpress,pos,Shirvan,0
5361,3562016704177245,2025-02-05 19:22:46,3791.22,Uber,online,Sumqayit,0
5362,3553423547961465,2025-05-28 10:55:21,1859.26,AliExpress,atm,Ganja,0
5363,2258104324061345,2025-01-19 23:41:55,4259.56,Uber,pos,Ganja,0
5364,4748150591003563,2025-01-28 02:38:11,2617.81,Starbucks,online,Sheki,0
5365,4719696714584,2025-01-19 19:40:58,2672.8,McDonalds,pos,Sumqayit,0
5366,4596119335886,2025-02-05 20:17:34,2005.02,Walmart,pos,Ganja,0
5367,4443862925035164,2025-05-26 22:03:32,2972.98,McDonalds,atm,Sumqayit,0
5368,6011176367087352,2025-04-03 05:44:17,1997.08,McDonalds,online,Sheki,0
5369,30003311754053,2025-02-09 13:01:52,2033.89,Uber,online,Shirvan,0
5370,213160573570418,2025-04-20 18:53:14,1284.03,Uber,atm,Ganja,0
5371,4645345575243581,2025-01-15 13:27:57,3482.98,McDonalds,atm,Sumqayit,0
5372,3517167193125652,2025-02-13 16:45:33,1566.23,Amazon,atm,Shirvan,0
5373,2542409078738212,2025-06-06 23:16:30,2220.75,AliExpress,atm,Sumqayit,0
5374,4552774286708650,2025-01-16 20:32:45,3936.09,Starbucks,pos,Sheki,0
5375,4757695488578661,2025-02-26 15:02:02,1029.22,Amazon,online,Baku,0
5376,4554766725895146,2025-01-21 23:39:31,1324.22,McDonalds,atm,Sheki,0
5377,3540323059125473,2025-06-13 19:02:33,2031.34,Starbucks,online,Baku,0
